num__temp_C,num__dewpoint_C,num__slp_hPa,num__wind_dir_deg,num__precip_mm,cat__sky_cover_0,cat__sky_cover_0 -,cat__sky_cover_1,cat__sky_cover_1 -,cat__sky_cover_3 -,cat__sky_cover_5,cat__sky_cover_5 -,cat__sky_cover_6,cat__sky_cover_6 -,cat__sky_cover_7,cat__sky_cover_7 -,dt__dt__hour,dt__dt__dow,dt__dt__month,dt__dt__is_weekend
2.5489755685892304,0.4451693393809894,0.015034415039367473,-1.5012349380230459,-1.957664166028514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,8.0,0.0
2.602937353624756,0.49804370958178557,-0.03486006474369396,-1.596789046725074,-1.957664166028514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,8.0,0.0
2.6245220676389662,0.4451693393809894,-0.04733368468945931,-1.4056808293210177,-1.957664166028514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,8.0,0.0
2.50580614056081,0.5112623021319846,-0.08475454452675538,-1.4056808293210177,-2.4148600460902334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,8.0,0.0
2.3223360714400223,0.630229635083776,-0.04733368468945931,-1.3101267206189895,-1.957664166028514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,8.0,0.0
1.8798494341487115,0.5112623021319846,0.0025607950936021168,-1.596789046725074,-1.957664166028514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,8.0,0.0
1.3402315837934542,0.6698854127343732,0.0649288948224289,-1.7878972641291306,-1.957664166028514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,8.0,0.0
1.329439226786349,0.6434482276339751,0.10234975465972497,1.3653883230378014,-1.957664166028514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,8.0,0.0
1.0704226586158256,0.7359783754853685,0.12729699455125568,-0.9279102858108764,-2.4148600460902334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0
0.9840838025589844,0.7756341531359656,0.1522442344427864,-1.0234643945129047,-2.4148600460902334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0
0.9301220175234587,0.9871316339391504,0.17719147433431712,-1.5012349380230459,-2.4148600460902334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,0.0
0.7898213764310917,0.9606944488387523,0.18966509428008246,-1.596789046725074,0.3283152342800837,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,0.0
0.8006137334381969,1.0003502264893493,0.20213871422584784,0.6965095621236038,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0
0.8114060904453021,1.1193175594411409,0.20213871422584784,0.792063670825632,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0,0.0
0.8114060904453021,0.9606944488387523,0.21461233417161318,0.6965095621236038,0.3283152342800837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,8.0,0.0
0.8545755184737226,0.894601486087757,0.2520331940089093,0.6009554534215755,-2.4148600460902334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,8.0,0.0
0.9732914455518792,0.9474758562885532,0.30192767379197066,0.5054013447195472,-1.5004682859667944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0
1.2215156567152976,1.0400060041399466,0.3268749136835014,0.5054013447195472,-1.957664166028514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,8.0,0.0
1.5776634379497674,1.0532245966901457,0.33934853362926676,0.40984723601751905,-1.957664166028514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,8.0,0.0
1.923018862177132,1.185410522192136,0.27698043390043997,0.21873901861346254,-1.957664166028514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,8.0,0.0
2.214412501368971,1.185410522192136,0.2520331940089093,0.6009554534215755,-1.957664166028514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,8.0,0.0
2.4086749274968637,1.0928803743407427,0.20213871422584784,-1.8834513728311588,-2.4148600460902334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,8.0,0.0
2.5489755685892304,1.13253615199134,0.13977061449702105,-1.6923431554271025,-1.957664166028514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,8.0,0.0
2.4842214265465996,1.13253615199134,0.07740251476819426,-1.119018503214933,-0.5860765258433553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,8.0,0.0
2.635314424646072,0.8549457084371599,0.015034415039367473,-1.3101267206189895,-0.5860765258433553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,8.0,0.0
2.7108609236958077,0.9739130413889513,-0.04733368468945931,-1.5012349380230459,-0.5860765258433553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,8.0,0.0
2.7108609236958077,0.9078200786379561,-0.09722816447252074,-1.5012349380230459,-0.12888064578163583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,8.0,0.0
2.2359972153831813,1.0003502264893493,-0.1097017844182861,-1.5012349380230459,-0.5860765258433553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,8.0,0.0
